Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Bradi4g29963,0.637942885,0.890626694,0.031788203,0.997341886,0.092115222,0.840460725,Transmembrane Fragile-X-F-associated protein
Bradi4g29980,2.339772624,NA,-4.425849731,NA,2.8281674,NA,TCP family transcription factor 
Bradi4g29990,0.951124962,NA,-1.337460669,0.874697215,0.320996534,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi4g30000,0.890604549,0.892152999,0.324875258,0.962725578,0.134481249,0.681410043,inorganic carbon transport protein-related
Bradi4g30010,1.163572597,NA,-0.248429834,0.984862487,1.135011862,0.290733037,NA
Bradi4g30017,-0.274798937,NA,0.312417693,0.971060871,0.286989218,NA,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g30030,0.715364885,NA,-0.505931882,0.960146759,-0.393268009,0.841249831,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g30040,0.119797166,0.896020069,0.076616825,0.990618257,0.135133247,0.731356037,Rubisco methyltransferase family protein
Bradi4g30050,0.936727804,0.890626694,0.248801987,0.960579194,0.232215812,0.547631407,FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Bradi4g30060,-1.99485501,0.787273544,-0.705492973,0.778984224,-0.017718347,0.977429598,light-harvesting chlorophyll-protein complex I subunit A4
Bradi4g30070,-0.047497957,0.972673551,0.4226958,0.938198616,-0.674584337,0.123247088,O-fucosyltransferase family protein
Bradi4g30075,0.994376191,0.890626694,0.229577204,0.968998471,-1.363633659,0.001124827,NA
Bradi4g30081,1.025187608,NA,0.364051801,0.964068504,-0.8237111,0.338121488,AGAMOUS-like 71
Bradi4g30086,0.760542044,NA,-1.778260642,NA,0.115223146,NA,NA
Bradi4g30091,0.532136574,NA,0.190086609,0.981869448,-0.562534319,0.46428192,NA
Bradi4g30096,-0.53560972,NA,-0.62677109,NA,0.258027659,NA,NA
Bradi4g30100,1.374747464,NA,0.111209413,0.984862487,0.09647369,0.920224101,Calcium-binding EF-hand family protein
Bradi4g30110,0.81679858,0.890626694,-0.14266027,0.988446383,1.248147401,0.019485382,gamma vacuolar processing enzyme
Bradi4g30120,0.181309188,NA,-0.289520953,0.986096412,-0.534754773,NA,NA
Bradi4g30130,0.911535246,0.890626694,0.337291951,0.955773725,0.636488431,0.133445237,NA
Bradi4g30140,0.69913662,NA,-0.079416873,0.994162389,-0.055792771,NA,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g30150,0.730985651,0.890626694,-0.05768437,0.992228809,-0.49629325,0.08146098,RING/FYVE/PHD zinc finger superfamily protein
Bradi4g30160,-0.274654638,0.890626694,0.33442754,0.941442968,0.156255024,0.823831602,transcription regulators;zinc ion binding
Bradi4g30170,-0.11088593,0.901574455,0.126343594,0.985693757,-0.068340846,0.900813387,CAAX amino terminal protease family protein
Bradi4g30177,-0.364839949,NA,0.076396189,0.995664065,-0.998561023,NA,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
Bradi4g30190,0.815385966,NA,0.33757413,0.956478951,0.332200758,0.797670958,pentatricopeptide (PPR) repeat-containing protein
Bradi4g30195,NA,NA,NA,NA,NA,NA,NA
Bradi4g30197,0.957836878,NA,-0.96389799,0.864320889,-0.649547705,0.587690546,NA
Bradi4g30200,-0.700829826,0.890626694,0.692153428,0.639155031,0.344622573,0.092039639,Protein of unknown function (DUF1666)
Bradi4g30210,-0.319144191,0.890626694,0.487366499,0.925761233,0.092587425,0.841583829,alpha/beta-Hydrolases superfamily protein
Bradi4g30215,-0.047639889,NA,-1.286899632,NA,3.525673186,NA,NA
Bradi4g30220,-1.68226546,NA,-0.270706955,0.981328184,-0.558875381,0.529879759,myb domain protein 94
Bradi4g30230,0.572577012,0.890626694,-0.004420053,0.999633569,-0.477661151,0.378673976,mini zinc finger 2
Bradi4g30235,0.330266373,NA,-1.467130762,0.758098082,-0.937682074,NA,NA
Bradi4g30240,1.219112157,NA,-0.132517651,0.984862487,-0.196603997,0.830045622,homeobox protein 30
Bradi4g30250,0.910995426,NA,-0.01619501,0.999937378,-1.516926991,NA,Gibberellin-regulated family protein
Bradi4g30260,0.477634946,0.890626694,0.282766555,0.960579194,-3.23E-05,0.999978497,phosphofructokinase 5
Bradi4g30270,-0.0241407,0.976478626,-0.521334883,0.938402228,-0.35819331,0.457820153,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi4g30273,-0.806749564,NA,-2.112866051,NA,2.511276579,NA,NA
Bradi4g30276,0.618896876,NA,-0.723254381,0.862889695,0.848022255,0.486035252,NA
Bradi4g30280,-2.303010612,0.546909427,-0.057628039,0.992469095,0.261000076,0.540937127,regulatory particle triple-A ATPase 3
Bradi4g30290,-2.925077019,0.398950864,-0.023420618,0.997415443,-0.046392854,0.938493866,sugar transporter protein 7
Bradi4g30297,0.903313932,0.890626694,0.364495486,0.921765508,-0.089046848,0.904112496,Double-stranded RNA-binding domain (DsRBD)-containing protein
Bradi4g30310,1.053448655,NA,-0.990980371,0.665968996,-0.416593631,0.728970545,Plant protein of unknown function (DUF868)
Bradi4g30320,-0.62081023,0.890626694,0.195737505,0.966760397,-0.051018374,0.942948385,golgi snare 11
Bradi4g30325,0.171333422,NA,-0.7787802,0.938402228,1.925512606,NA,NA
Bradi4g30330,0.177540254,0.890626694,-0.166659426,0.968998471,-0.550567352,0.065035313,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
Bradi4g30340,0.794622207,NA,-1.252284328,0.896034801,-1.127211733,NA,ARM repeat superfamily protein
Bradi4g30350,0.636371656,0.890626694,-0.666049529,0.826545053,0.269717891,0.757269231,LJRHL1-like 1
Bradi4g30360,-2.886572162,0.740146485,0.724543243,0.896156771,2.236107427,6.87E-09,WRKY DNA-binding protein 40
Bradi4g30364,-3.199633489,NA,-1.905977426,NA,3.490784952,NA,NA
Bradi4g30368,NA,NA,0.315307939,NA,-1.628810057,NA,WRKY DNA-binding protein 40
Bradi4g30372,NA,NA,-0.112841431,NA,2.278507104,NA,WRKY DNA-binding protein 18
Bradi4g30376,-0.806120517,NA,0.049379728,NA,1.103393319,NA,NA
Bradi4g30380,-0.541915875,0.890626694,-0.836033405,0.817119784,-0.706024115,0.263154658,CBL-interacting protein kinase 5
Bradi4g30385,NA,NA,-2.2054117,NA,3.262061335,NA,NA
Bradi4g30393,0.727117658,0.890626694,0.061298066,0.993549685,-0.728524436,0.119379736,NA
Bradi4g30402,0.23989911,NA,0.255321616,NA,1.034353815,NA,glutathione S-transferase THETA 2
Bradi4g30410,1.217583826,NA,-0.288742778,0.982625953,-1.541713705,NA,RING/U-box superfamily protein
Bradi4g30420,0.285356599,NA,-0.079126405,0.992896227,-0.290296251,0.868636976,RING/U-box superfamily protein
Bradi4g30425,-0.319480363,NA,-0.19232449,0.987552839,0.119080527,NA,NA
Bradi4g30430,0.798061979,NA,0.323910902,0.947843257,-0.211592954,0.831200372,RING/U-box superfamily protein
Bradi4g30437,1.580536471,NA,0.450888824,0.932362976,0.085063875,0.922189467,DNA glycosylase superfamily protein
Bradi4g30450,0.908477046,0.890626694,0.43188469,0.910233719,-0.047420958,0.950671173,"26S proteasome regulatory subunit, putative"
Bradi4g30460,0.703793839,NA,-0.303563769,0.979934794,0.167269489,0.931188171,cytochrome c oxidase 17
Bradi4g30470,-1.8879932,0.619001212,0.19640642,0.977561525,0.427780527,0.118518754,related to ubiquitin 1
Bradi4g30480,-0.779396269,0.890626694,0.161724602,0.986113676,-0.620080431,0.181657496,Phototropic-responsive NPH3 family protein
Bradi4g30485,NA,NA,-2.414104024,NA,-0.033778961,NA,F-box family protein with a domain of unknown function (DUF295)
Bradi4g30490,0.475823818,0.890626694,-0.977690958,0.903316764,-0.263031423,0.796960796,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g30500,-4.676503277,0.352554833,-1.313909455,NA,-0.504986269,NA,phospholipase D alpha 1
Bradi4g30510,0.886711965,0.890626694,0.090300832,0.987552839,0.190793332,0.655050095,NA
Bradi4g30520,1.074429567,NA,-0.159615396,0.983269531,-0.056560379,0.951919374,putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain
Bradi4g30523,-0.397295348,NA,-0.426710846,0.964068504,0.139250261,NA,NA
Bradi4g30527,0.772006094,NA,-2.331251547,NA,0.320779133,NA,plastid movement impaired 2
Bradi4g30530,0.102529765,0.922483355,-1.043059619,0.384398467,-0.669233318,0.023280211,hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
Bradi4g30533,0.760860795,NA,-0.602297452,0.935945419,1.197033745,NA,AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1
Bradi4g30536,0.401431245,NA,0.113347901,0.992896227,0.079462641,0.951014033,NA
Bradi4g30540,0.356517279,0.890626694,-0.498610641,0.926372051,-0.144241379,0.727431335,Cellulose synthase family protein
Bradi4g30550,0.888126057,0.890626694,0.027601935,0.997222407,-0.239011542,0.60792001,Family of unknown function (DUF566) 
Bradi4g30560,0.920333698,NA,-0.279632399,0.963262963,0.23438617,0.859980068,Leucine-rich receptor-like protein kinase family protein
Bradi4g30570,-0.774706855,0.890626694,0.416070066,0.932362976,-0.083752762,0.893643261,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g30578,-0.13144971,NA,-0.546488997,0.914658908,0.156800712,0.915025062,Major facilitator superfamily protein
Bradi4g30587,1.02221372,NA,-1.210210955,0.798261199,-0.356851179,NA,Eukaryotic aspartyl protease family protein
Bradi4g30600,-0.108565445,0.90348933,0.109102248,0.984862487,-0.371420824,0.242007482,monogalactosyl diacylglycerol synthase 1
Bradi4g30610,-1.187205325,0.890626694,0.246980104,0.963830351,-0.234478202,0.656020987,DnaJ/Hsp40 cysteine-rich domain superfamily protein
Bradi4g30613,-0.236940565,NA,-0.060373004,NA,0.446510455,NA,NA
Bradi4g30617,0.812949418,NA,-0.616940932,0.951165706,0.032161234,0.988445927,ARIA-interacting double AP2 domain protein
Bradi4g30630,NA,NA,-0.009421105,NA,-0.360698946,NA,Class I glutamine amidotransferase-like superfamily protein
Bradi4g30637,0.040859016,NA,-0.350338932,0.962725578,0.063368923,0.961430649,Adenosylmethionine decarboxylase family protein
Bradi4g30647,-10.11832956,0.045132994,-0.346878005,0.981381586,0.233690515,0.909480386,conserved peptide upstream open reading frame 10
Bradi4g30660,0.041227991,0.979411076,-0.048570461,0.9941591,-0.078710323,0.951919374,"HAD-superfamily hydrolase, subfamily IG, 5\'-nucleotidase"
Bradi4g30665,-0.525032362,NA,-1.324261571,0.645084701,0.129730498,NA,gamete expressed 2
Bradi4g30667,-3.839199368,NA,-1.316553457,NA,0.282820375,NA,NA
Bradi4g30670,0.301798078,NA,-0.774949788,NA,1.960918815,NA,NA
Bradi4g30681,-0.806749564,NA,-0.379601362,NA,-0.935615582,NA,NA
Bradi4g30690,0.183348898,NA,-0.957896472,NA,0.480691084,NA,NA
Bradi4g30710,-1.072555928,0.890626694,-0.360105274,0.960579194,0.247799006,0.630583096,tetraspanin8
Bradi4g30720,-2.083625008,NA,0.228276699,0.987181414,0.358514128,NA,nodulin MtN21 /EamA-like transporter family protein
Bradi4g30723,0.681085579,NA,-0.847163429,0.932362976,-0.083738932,NA,ABC-2 type transporter family protein
Bradi4g30726,1.577130405,NA,-0.385902249,NA,0.634815701,NA,NA
Bradi4g30730,0.199566948,0.890626694,-0.228449527,0.968998471,-0.309170118,0.276269361,eukaryotic translation initiation factor 3C
Bradi4g30740,-0.238642706,NA,0.215175058,0.990618257,-0.008031857,NA,nodulin MtN21 /EamA-like transporter family protein
Bradi4g30745,0.826999347,NA,-0.42407785,0.964068504,0.525799876,NA,NA
Bradi4g30750,0.087287867,0.924990126,-0.134695359,0.987552839,-0.042712279,0.944925971,Fatty acid hydroxylase superfamily
Bradi4g30753,0.709540089,0.890626694,0.712383808,0.56555415,-0.598386726,0.240715069,NA
Bradi4g30760,0.161771202,NA,-3.838637856,NA,0.112287635,NA,NA
Bradi4g30771,0.449573464,NA,0.231604593,NA,0.540996107,NA,NA
Bradi4g30780,0.75825409,0.900772896,-0.226361584,0.974311745,-0.288246228,0.397453947,eukaryotic translation initiation factor 3C
Bradi4g30785,0.187618135,NA,-0.337756634,0.968998471,0.817916424,NA,NA
Bradi4g30791,0.147884265,NA,-0.673063295,0.906238921,0.55064712,0.604918394,NA
Bradi4g30797,0.89889544,NA,-0.52860122,0.947843257,-0.106674478,0.927744922,NA
Bradi4g30810,0.483983166,NA,-0.236699525,0.98490663,-0.552164051,0.672997855,glutamate receptor 2.8
Bradi4g30820,0.508786213,NA,0.728110484,0.816302082,-0.373107119,0.668934674,glutamate receptor 2.2
Bradi4g30827,0.661943905,0.890626694,0.26733898,0.954583963,-0.44806722,0.284256867,Leucine-rich repeat protein kinase family protein
Bradi4g30840,-1.187849703,NA,0.170627047,0.984862487,-0.190320732,0.888672055,glutamate receptor 2.7
Bradi4g30850,0.671769148,0.890626694,0.330811913,0.962725578,-0.371003149,0.346298214,glutamate receptor 2.7
Bradi4g30860,-2.416469862,NA,-0.018103311,0.999003735,1.578054581,NA,glutamate receptor 2.7
Bradi4g30880,-0.52869145,NA,0.071297722,0.993797959,1.799504212,0.008634121,glutamate receptor 2.7
Bradi4g30881,-0.806120517,NA,-0.35923477,NA,1.919978729,NA,NA
Bradi4g30882,NA,NA,-3.941772092,NA,1.63422736,NA,NA
Bradi4g30885,-7.970292543,NA,-0.720803874,NA,0.551255237,NA,myb domain protein 68
Bradi4g30892,-0.056437987,NA,-0.186399338,0.987045945,0.073038047,NA,TBP-associated factor II 15
Bradi4g30897,0.064136922,0.953437727,0.39855435,0.92125375,0.375379176,0.197976029,pentatricopeptide (PPR) repeat-containing protein / CBS domain-containing protein
Bradi4g30910,-0.02440001,NA,0.564781156,0.960146759,-1.325605362,NA,zinc finger protein 2
Bradi4g30920,0.744170568,NA,0.887673288,0.89620351,1.343047161,0.148376411,zinc finger protein 2
Bradi4g30930,-0.945564261,0.890626694,0.428701941,0.929589449,0.674166625,0.030763556,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g30940,0.082578304,NA,0.046497642,0.997415443,0.137072538,0.934935579,Galactosyltransferase family protein
Bradi4g30950,0.79178088,NA,0.57552869,0.871312467,0.076309962,0.921812577,Galactosyltransferase family protein
Bradi4g30955,-3.199633489,NA,-0.858282256,NA,1.115855548,NA,Galactosyltransferase family protein
Bradi4g30960,-0.900640775,NA,-0.045854129,0.997830206,1.435025953,NA,Histone superfamily protein
Bradi4g30970,NA,NA,NA,NA,NA,NA,NA
Bradi4g30980,NA,NA,-0.629201228,NA,0.252009303,NA,Plant invertase/pectin methylesterase inhibitor superfamily
Bradi4g30981,NA,NA,-1.251070888,NA,-0.354947519,NA,TTF-type zinc finger protein with HAT dimerisation domain
Bradi4g30982,0.220517703,NA,-0.139501102,0.992469095,-1.021617203,NA,NA
Bradi4g30985,0.191706703,NA,0.039654163,0.997830206,0.363138285,NA,NA
Bradi4g30990,1.536779193,NA,-1.349528854,NA,0.63376502,NA,Protein of unknown function (DUF581)
Bradi4g31003,-4.300219477,NA,-1.412278403,NA,0.577753866,NA,alanine aminotransferase 2
Bradi4g31016,-0.11117507,0.894916001,0.151537319,0.981328184,-0.134091221,0.680362156,ARID/BRIGHT DNA-binding domain-containing protein
Bradi4g31030,0.67326737,0.890626694,0.184449576,0.980243048,-0.016155476,0.975164867,RING/U-box superfamily protein
Bradi4g31040,-0.241390342,0.890626694,-0.088834429,0.990618257,0.505357853,0.024949459,related to AP2 2
Bradi4g31046,NA,NA,-3.386960232,NA,2.305019519,NA,RING/U-box superfamily protein
Bradi4g31050,1.04012187,NA,0.101151166,0.990441916,0.590927462,0.275087476,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi4g31060,1.496947672,0.890626694,1.420727455,0.09157438,2.46098755,4.05E-26,alpha/beta-Hydrolases superfamily protein
Bradi4g31063,1.503942098,NA,-1.003316443,NA,1.718522463,NA,NA
Bradi4g31066,2.632599266,NA,-4.359282017,NA,-4.100388245,NA,NA
Bradi4g31070,-1.080784082,0.890626694,0.555418064,0.84762243,0.170760575,0.634173077,Protein of unknown function (DUF1350)
Bradi4g31080,0.699248381,NA,-0.579388556,0.971237584,-0.160045488,NA,SAUR-like auxin-responsive protein family 
Bradi4g31086,0.641991101,0.890626694,0.284093305,0.954583963,0.249483047,0.512474074,NA
Bradi4g31092,NA,NA,-1.829604209,NA,2.597568854,NA,NA
Bradi4g31100,0.572006921,NA,-0.879668743,0.953908311,-0.004440193,NA,SAUR-like auxin-responsive protein family 
Bradi4g31110,1.102448013,0.890626694,-0.210696442,0.978500436,-0.143270593,0.807306084,Dormancy/auxin associated family protein
Bradi4g31120,-1.548857675,0.890626694,0.121923828,0.986361881,-0.46960922,0.516312454,MITOCHONDRIAL  FERREDOXIN 2
Bradi4g31125,0.188647795,NA,-2.645549823,NA,1.407135686,NA,NA
Bradi4g31130,-0.313865103,0.890626694,-0.056904196,0.992469095,0.569457776,0.017222208,Riboflavin synthase-like superfamily protein
Bradi4g31140,0.569999962,0.890626694,0.824172374,0.468040686,-0.513274438,0.092039639,NA
Bradi4g31150,-1.707502897,0.4410074,-0.199680263,0.982126171,-0.381686272,0.062229334,SPFH/Band 7/PHB domain-containing membrane-associated protein family
Bradi4g31158,-0.341763875,0.890626694,-0.023057587,0.997830206,-0.348343936,0.271631983,Protein kinase superfamily protein
Bradi4g31166,-1.757926627,NA,-1.694086375,NA,0.585075297,NA,NA
Bradi4g31176,-0.225259863,NA,0.478493144,0.958740189,0.565895285,0.587223823,NA
Bradi4g31180,0.733989097,0.890626694,0.327255565,0.944517763,0.236196255,0.513262932,Trypsin family protein with PDZ domain
Bradi4g31190,0.855134451,0.890626694,-0.165100977,0.984578266,-0.613810281,0.270515016,NA
Bradi4g31198,0.231197287,NA,-0.279046441,0.968998471,-0.382508447,0.831200372,NA
Bradi4g31206,1.147173378,NA,-0.101173696,0.990618257,-0.359514784,0.721147437,NA
Bradi4g31210,0.644843087,NA,-0.650402433,0.826545053,-0.211730826,0.773534102,NA
Bradi4g31211,NA,NA,-3.466273439,NA,NA,NA,NA
Bradi4g31212,NA,NA,-1.684537092,NA,-1.30623424,NA,NA
Bradi4g31213,-0.806120517,NA,1.06073334,NA,1.054553205,NA,NA
Bradi4g31214,0.191491557,NA,1.092018284,NA,1.227885727,NA,NA
Bradi4g31215,0.464214694,NA,-0.327739035,0.984166416,0.469655431,NA,NA
Bradi4g31220,0.368257761,0.890626694,0.102537582,0.987045945,-0.119388096,0.744943633,chaperonin 20
Bradi4g31227,0.674701958,0.890626694,-0.111012634,0.984862487,0.194663029,0.776700357,sterile alpha motif (SAM) domain-containing protein
Bradi4g31233,0.35220754,NA,-0.803003406,0.903316764,-0.417420905,NA,NA
Bradi4g31240,1.005664822,0.890626694,-2.441724448,0.22380269,0.215465717,0.799527806,jasmonate-zim-domain protein 1
Bradi4g31250,0.2022894,0.894867471,-0.038194369,0.993614269,-0.364714638,0.468604479,Pectin lyase-like superfamily protein
Bradi4g31257,-2.188420262,0.684190637,0.035723537,0.997222407,0.121728035,0.841636002,photosystem I light harvesting complex gene 6
Bradi4g31270,0.335311864,0.890626694,-0.216137786,0.968186371,-0.06286631,0.933528603,exocyst subunit exo70 family protein D2
Bradi4g31277,0.45384211,0.890626694,-0.644206881,0.954583963,-0.46691996,0.343302154,Lung seven transmembrane receptor family protein
Bradi4g31283,-0.065589773,NA,1.073349552,0.867777948,0.885268935,NA,NA
Bradi4g31290,-0.937507158,NA,0.076312717,0.995664065,0.491348528,NA,NA
Bradi4g31300,0.876220245,0.890626694,0.003343668,0.999633569,0.019942289,0.974475779,NA
Bradi4g31310,-0.703352656,0.890626694,0.344640962,0.938402228,1.168515715,9.29E-09,aldehyde dehydrogenase 7B4
Bradi4g31320,-3.645193562,NA,-1.946320425,NA,2.312103445,NA,Aldolase-type TIM barrel family protein
Bradi4g31330,-2.457386228,0.636919209,-0.038289444,0.995664065,0.640300203,0.106845827,copper transporter 5
Bradi4g31336,0.536795333,0.890626694,0.002838475,0.999882375,0.121012718,0.797648537,Protein of unknown function (DUF3550/UPF0682)
Bradi4g31342,0.768646041,NA,0.047610901,0.995451612,0.203700747,0.846104027,AIG2-like (avirulence induced gene) family protein
Bradi4g31350,0.833856765,0.890626694,0.240508886,0.962725578,0.245455406,0.694888302,ubiquitin family protein
Bradi4g31360,1.579263631,0.890626694,-0.511140508,0.937595072,-0.405767124,0.594531931,Subtilase family protein
